NFT No,File Path,Name,Size (KB),CRC Value,NFT ID,Containment Field,Containment Field ID,Containment Field %,Heart Humidor,Heart Humidor ID,Heart Humidor %,Brain Bucket,Brain Bucket ID,Brain Bucket %,Exhaust Spout,Exhaust Spout ID,Exhaust Spout %,Aroma Nozzle,Aroma Nozzle ID,Aroma Nozzle %,Rarity Score,Listing Price,Rarity Type,Rarity Counts,Description,Listed on OpenSea?,Contract Address,token_id
2788,C:\Users\Tynan\Documents\layer.bot\nfts\#2788,#2788,1412883,92DD992C,d4cd1ef138e60c63,Glow,d0922f6dbe303873,0.0123,Rivets,bdc23fc4d22d9249,0.0177,Big Grin,e4c69b3961666693,0.0067,Blank,8000000000000000,1,Widget,ed6d9292266c9999,0.0148,5493.298176225005,0.005,OEM,5844,"Chopzy#2788 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2789,C:\Users\Tynan\Documents\layer.bot\nfts\#2789,#2789,1769744,403A3A48,b0cc1fcd39622d66,Glow,95957ade6a4a2968,0.0239,Tin,bdc23fe4c22dd248,0.218,Smiley,e4c69b396c666683,0.0513,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,3027.9012539952123,0.005,OEM,5844,"Chopzy#2789 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2790,C:\Users\Tynan\Documents\layer.bot\nfts\#2790,#2790,1087429,E799B04C,c4a65b3966666c39,Glow,95946a6a6f6a7a22,0.0109,Shirt,b7c03dc24db22fd0,0.0233,Bummed,e4c69b396d2626c9,0.006,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,35468.0032261792,0.005,OEM,5844,"Chopzy#2790 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2791,C:\Users\Tynan\Documents\layer.bot\nfts\#2791,#2791,1580841,2F36E0FE,85cc1bb03ac66d73,Glow,95956a5e6a7a292a,0.0136,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e4ce9b3167646623,0.0143,Tin,b03030c6cfcfcbc9,0.1923,Widget,ed6d9292266c9999,0.0148,118512.34685900906,0.005,OEM,5844,"Chopzy#2791 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2792,C:\Users\Tynan\Documents\layer.bot\nfts\#2792,#2792,1505615,6D4EE824,b0d887c599ce3c66,Solid,89ad03a50dc727cf,0.0103,Tattoo,bdc23fe4c22d9249,0.0142,Big Grin,e4ce9b39616464d3,0.0067,Beanie,bc34c3c3983cc3d3,0.0413,Widget,ca4ab5b5664ad549,0.0092,17994366.093535546,0.005,OEM,5844,"Chopzy#2792 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2793,C:\Users\Tynan\Documents\layer.bot\nfts\#2793,#2793,1257627,88707FFF,bcc239d33dc64d30,Curlies,94c12ac31bdf634e,0.0133,Tee,add23dc219e68b34,0.0223,Big Grin,e4ce9b39616464d3,0.0067,Tin,b03030c6cfcfcbc9,0.1923,Nozzle Port,e626999966669999,0.0411,9513.213706383354,0.005,OEM,5844,"Chopzy#2793 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2794,C:\Users\Tynan\Documents\layer.bot\nfts\#2794,#2794,1161443,255B06C9,b4c433cc9cc65d71,Stripz,8a8b50eb5a579e61,0.0111,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4c69b396c66268b,0.009,Lids,e1618e9e9e963169,0.0142,Average,ed6c92926d6c9293,0.5773,50411.61672858339,0.005,OEM,5844,"Chopzy#2794 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2795,C:\Users\Tynan\Documents\layer.bot\nfts\#2795,#2795,1998719,EDA1E46E,91c41fe139e62c73,Curlies,95d56ace290a6f0b,0.0225,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b3971646493,0.0087,Tin,b03030c6cfcfcbc9,0.1923,Bent,ed24929b6d64929b,0.0211,50245.740233346696,0.005,OEM,5844,"Chopzy#2795 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2796,C:\Users\Tynan\Documents\layer.bot\nfts\#2796,#2796,1365890,F6B6893B,a4cc1b9179e61cb3,Glow,80ff26c936996897,0.0116,Tattoo,bdc23fe4c22d9249,0.0142,Big Grin,e4c69b3965646693,0.034,Blank,8000000000000000,1,Flames,ec4493bb6c4492bb,0.0077,788429.6373854411,0.005,OEM,5844,"Chopzy#2796 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2797,C:\Users\Tynan\Documents\layer.bot\nfts\#2797,#2797,1358362,CB13EB1D,b4668393968e2d79,Curlies,94c12ac31bdf634e,0.0133,Shirt,b7c83dc249b22fd0,0.0217,Big Grin,e4c69b3965646693,0.034,Cowboy,ad69c3c2969c3c69,0.0152,Average,ed6c92926d6c9293,0.5773,130.24072393003988,0.005,OEM,5844,"Chopzy#2797 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2798,C:\Users\Tynan\Documents\layer.bot\nfts\#2798,#2798,1595929,A29E18B3,909c4fcd79623972,Glow,94926b4f661c3a73,0.0356,Tin,bdc23fe4c22dd248,0.218,Smiley,e4c69b396c666683,0.0513,Soop,ba3ac1c1c13ececc,0.013,Average,ed6c92926d6c9293,0.5773,17169.142240188667,0.005,OEM,5844,"Chopzy#2798 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2799,C:\Users\Tynan\Documents\layer.bot\nfts\#2799,#2799,1710487,AD812FED,c0266b39e26ee539,Curlies,d4952a662d3a3da9,0.0138,Shirt,b7c03dc24db22fd0,0.0233,Tats,e4869b396ce63293,0.0147,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,28014.582258358936,0.005,OEM,5844,"Chopzy#2799 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2800,C:\Users\Tynan\Documents\layer.bot\nfts\#2800,#2800,1174107,F6195493,95c4b3c13be68c71,Glow,8084bf07c5f79587,0.0128,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b3965646493,0.0066,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,489112.4971413206,0.005,OEM,5844,"Chopzy#2800 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2801,C:\Users\Tynan\Documents\layer.bot\nfts\#2801,#2801,1911722,D2A6A963,b0cc0fc139e63de2,Curlies,95c56ac6298b6f0b,0.0257,Tin,bdc23fe4c22dd248,0.218,Tats,e4869b396ce63293,0.0147,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,72.36683997048556,0.005,OEM,5844,"Chopzy#2801 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2802,C:\Users\Tynan\Documents\layer.bot\nfts\#2802,#2802,1090875,6892AE65,8cd32cd33f924d61,Hearts,ac4fd39236632785,0.0108,Tee,bdc22db2c92d32c3,0.0407,Big Grin,e4d69a6d653464c3,0.0077,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,160.38903965458613,0.005,OEM,5844,"Chopzy#2802 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2803,C:\Users\Tynan\Documents\layer.bot\nfts\#2803,#2803,1027705,C1575E14,b7c61bd119c62c72,Solid,cccc3333cccc3333,0.013,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b3971646493,0.0087,Painted,b030308bcbcbcfce,0.0078,Sneeze,ec6c93926c6c9393,0.0239,1892812.740174277,0.005,OEM,5844,"Chopzy#2803 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2804,C:\Users\Tynan\Documents\layer.bot\nfts\#2804,#2804,1691169,73BA7502,95c41b643bce4d63,Curlies,94c568e6299bed0b,0.0213,Tin,bdc23fe4c22dd248,0.218,Tongue,e49e9b7186646633,0.0187,Tin,b03030c6cfcfcbc9,0.1923,Widget,ca4ab5b5664ad549,0.0092,121729.76717585909,0.005,OEM,5844,"Chopzy#2804 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2805,C:\Users\Tynan\Documents\layer.bot\nfts\#2805,#2805,1455809,D9EE8FA7,b4c23fd12ed64d30,Curlies,94c12ac31bdf634e,0.0133,Shirt,b7c83dc24db00ff0,0.0158,Vape,a4ce9b31cd326639,0.013,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,42865.75035382475,0.005,OEM,5844,"Chopzy#2805 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2806,C:\Users\Tynan\Documents\layer.bot\nfts\#2806,#2806,1253564,790B5ED3,b4c43bd19bc60cf2,Solid,8800220088002200,0.0817,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b3961666493,0.0123,Umbrella,f77f8c889b73a080,0.0147,Average,ed6c92926d6c9293,0.5773,540.5359883509738,0.005,OEM,5844,"Chopzy#2806 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2807,C:\Users\Tynan\Documents\layer.bot\nfts\#2807,#2807,1988998,7D1387EA,c4cd1b712c6699b3,Curlies,c4f42b862b993d99,0.0122,Rivets,bdc23fc4d22d9249,0.0177,Tats,e4869b396ce63293,0.0147,Tin,b03030c6cfcfcbc9,0.1923,Flames,ed6c92926d6d9292,0.0884,4821.7936432018505,0.005,OEM,5844,"Chopzy#2807 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2808,C:\Users\Tynan\Documents\layer.bot\nfts\#2808,#2808,1350452,8796E58C,b7c01bc67966cc26,Glow,95957a5e6a5a286a,0.013,Tin,bdc23fe4c22dd248,0.218,Widget,bce09f61603ce28f,0.01,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,3178.478750653752,0.005,OEM,5844,"Chopzy#2808 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2809,C:\Users\Tynan\Documents\layer.bot\nfts\#2809,#2809,967111,B5508EBF,b3f3ce8c63289836,Glow,bafa449256ad45b1,0.0102,Tee,bfc02f34c22df20b,0.0234,Tongue,e5929a6d66307167,0.013,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,37740.10717007178,0.005,OEM,5844,"Chopzy#2809 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2810,C:\Users\Tynan\Documents\layer.bot\nfts\#2810,#2810,1723659,66D2074,b6c48bc13bdc1c66,Curlies,94c12ac31bdf634e,0.0133,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e4969b6966346167,0.0057,Beanie,bc34c3c3983cc3d3,0.0413,Average,ed6c92926d6c9293,0.5773,14465.72671768886,0.005,OEM,5844,"Chopzy#2810 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2811,C:\Users\Tynan\Documents\layer.bot\nfts\#2811,#2811,654470,AD5C77C8,b09a8dc769d23972,Solid,8800220088002200,0.0817,Tee,bdc22db2c92d32c3,0.0407,Say Aaah,e4929b6d67303167,0.0063,Painted,b232c1c1c93ececd,0.0134,Average,ed6c92926d6c9293,0.5773,129.26877822906943,0.005,OEM,5844,"Chopzy#2811 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2812,C:\Users\Tynan\Documents\layer.bot\nfts\#2812,#2812,1322241,EBB24D50,b0984fc979666c36,Glow,95945ade6a4a696a,0.0116,Tee,bfc02f34c22df20b,0.0234,Big Grin,e4ce9b3961666493,0.0123,Painted,b232c1c9c93ececc,0.0345,Average,ed6c92926d6c9293,0.5773,184971.79062920788,0.005,OEM,5844,"Chopzy#2812 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2813,C:\Users\Tynan\Documents\layer.bot\nfts\#2813,#2813,1314651,4EAD77E3,94d24cc93b1acf66,Curlies,94c568e6299bed0b,0.0213,Tee,bfc02fb0ca2df209,0.0161,Tongue,e5929a6d66307167,0.013,Painted,b232c1c9c93ececc,0.0345,Average,ed6c92926d6c9293,0.5773,2357.2179741029195,0.005,OEM,5844,"Chopzy#2813 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2814,C:\Users\Tynan\Documents\layer.bot\nfts\#2814,#2814,1587960,4CB41184,b1e11bcccec349b4,Glow,95e12a96699f466c,0.0123,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4c69b39643631ce,0.0067,Lids,e131949ececf6990,0.0478,Average,ed6c92926d6c9293,0.5773,13514.778767832286,0.005,OEM,5844,"Chopzy#2814 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2815,C:\Users\Tynan\Documents\layer.bot\nfts\#2815,#2815,1520832,63871C61,ac699b6196c68e63,Solid,8800220088002200,0.0817,Shirt,b7c83de29d620fc0,0.0211,Big Grin,e4ce9b316d646493,0.0117,Poppies,f9694c86969696b2,0.0109,Bent,ed24929b6d64929b,0.0211,4348.015131092656,0.005,OEM,5844,"Chopzy#2815 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2816,C:\Users\Tynan\Documents\layer.bot\nfts\#2816,#2816,1487046,2268A862,b1d28dc667b24d31,Curlies,94d46966a319b9b9,0.0112,Shirt,b7c03dc24db22fd0,0.0233,Big Grin,e4939b6d653031d3,0.0063,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,34517.967425477975,0.005,OEM,5844,"Chopzy#2816 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2817,C:\Users\Tynan\Documents\layer.bot\nfts\#2817,#2817,1387184,ACE89D40,b0c79fb14d6c6530,Glow,95957a5e6a3a6868,0.0127,Shirt,afd02f36c22dd249,0.0197,Vape,a4ce9b31cd326639,0.013,Tin,b03030c6cfcfcbc9,0.1923,Flames,ed6c92926d6d9292,0.0884,4631.959247800204,0.005,OEM,5844,"Chopzy#2817 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2818,C:\Users\Tynan\Documents\layer.bot\nfts\#2818,#2818,1168829,D62EBE5B,b0d30fcc2c733ce4,Flower Fun,95d72b613b607ce0,0.0241,Painted,add22dd2c23dd249,0.0156,Big Grin,e4939b4c6c3231cf,0.006,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,23959.48712456839,0.005,OEM,5844,"Chopzy#2818 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2819,C:\Users\Tynan\Documents\layer.bot\nfts\#2819,#2819,1387786,7B88E964,b6ce1bc839622ce6,Glow,80ff26c936996897,0.0116,Tattoo,bdc23fa4c22dd249,0.0213,Big Grin,e4939b4c6c3231cf,0.006,Striped,b632c1c9c91ececc,0.0248,Large,ea6a95916a6e9591,0.0327,106302.27946103895,0.005,OEM,5844,"Chopzy#2819 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2820,C:\Users\Tynan\Documents\layer.bot\nfts\#2820,#2820,1386987,AC5B782A,d3e60b4d31368e66,Glow,d0922f6dbe103973,0.0119,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4939b4d673431c3,0.006,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,6081.247056343325,0.005,OEM,5844,"Chopzy#2820 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2821,C:\Users\Tynan\Documents\layer.bot\nfts\#2821,#2821,1445559,B41D0140,c80e737336c64e69,Hearts,ac4fd39236632785,0.0108,Stellar,bdc23dc2833cc33c,0.0217,Widget,bcc09f71e01e609f,0.011,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,834.0563684585865,0.005,OEM,5844,"Chopzy#2821 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2822,C:\Users\Tynan\Documents\layer.bot\nfts\#2822,#2822,1532471,965643A6,b1c40fcc33329d67,Curlies,94c568e6299bed0b,0.0213,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4b39bcd663031c3,0.008,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,1939.9166083802243,0.005,OEM,5844,"Chopzy#2822 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2823,C:\Users\Tynan\Documents\layer.bot\nfts\#2823,#2823,1484189,1F3263CA,a0c23fd24dce4d33,Stripz,826da05d862ffa2b,0.013,Shirt,b7c03dc20db26fd0,0.0139,Widget,b4c09f71e31e6037,0.0063,Lids,e131949ececb6992,0.0136,Average,ed6c92926d6c9293,0.5773,704857.5915026249,0.005,OEM,5844,"Chopzy#2823 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2824,C:\Users\Tynan\Documents\layer.bot\nfts\#2824,#2824,1744420,F0723E0C,c4f13b98ccce6931,Curlies,c4f42b862b993d99,0.0122,Tee,bfc02fb0c32db249,0.0158,Smiley,e4c69b396c666683,0.0513,Lids,e131949ececf6990,0.0478,Flames,ed6c92926d6d9292,0.0884,1227730.1488105976,0.005,OEM,5844,"Chopzy#2824 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2825,C:\Users\Tynan\Documents\layer.bot\nfts\#2825,#2825,1578661,E116DF9C,94c43bc13fe68d61,Curlies,94c568e6299bed0b,0.0213,Tin,bdc23fe4c22dd248,0.218,Striped,e4c69b396d2466c3,0.0127,Painted,b03030c6cfcfcb99,0.045,Average,ed6c92926d6c9293,0.5773,8289.91030647816,0.005,OEM,5844,"Chopzy#2825 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2826,C:\Users\Tynan\Documents\layer.bot\nfts\#2826,#2826,1571858,4133DAAC,84e43b4b1bcecd61,Curlies,94c568e69b9bc90b,0.0161,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e48e9b3167646633,0.0117,Umbrella,f77f8c889b73a080,0.0147,Average,ed6c92926d6c9293,0.5773,33573.66387273129,0.005,OEM,5844,"Chopzy#2826 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2827,C:\Users\Tynan\Documents\layer.bot\nfts\#2827,#2827,1799670,ED4C5EF5,94f31e9869ce4d31,Curlies,95d53a24613a6db9,0.0102,Tee,bfc02fb0c32df209,0.0207,Big Grin,e4c69b3965646693,0.034,Lids,e1618e9e9e963169,0.0142,Large,ea6a95916a6e9591,0.0327,211136.70087925764,0.005,OEM,5844,"Chopzy#2827 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2828,C:\Users\Tynan\Documents\layer.bot\nfts\#2828,#2828,807379,37EFD1E2,91d31cc66d721d36,Glow,95946a6a6f6a7a22,0.0109,Tee,add23dc219e68b34,0.0223,Big Grin,e4939b4d673431c3,0.006,Tin,b03030c6cfcfcbc9,0.1923,Flames,ed6c92926d6d9292,0.0884,5396.869949271797,0.005,OEM,5844,"Chopzy#2828 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2829,C:\Users\Tynan\Documents\layer.bot\nfts\#2829,#2829,968218,8B6E5A45,a4c69b7136ce6c31,Stripz,8a8b50eb5a579e61,0.0111,Shirt,b7c83dc249b22fd0,0.0217,Widget,e48e9b31c7666631,0.0197,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,811.5143044461921,0.005,OEM,5844,"Chopzy#2829 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2830,C:\Users\Tynan\Documents\layer.bot\nfts\#2830,#2830,1708376,428CBE0,d3cc1b7139e60c71,Glow,c2872fab353d3434,0.0127,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b3969646493,0.0063,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,3253.560925866045,0.005,OEM,5844,"Chopzy#2830 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2831,C:\Users\Tynan\Documents\layer.bot\nfts\#2831,#2831,1984368,9D942650,d2e61b613bcc1c33,Curlies,c4f42b862b993d99,0.0122,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e48e9b31e7646433,0.0083,Painted,b03030cecfcfcb89,0.0658,Average,ed6c92926d6c9293,0.5773,9898.19999596307,0.005,OEM,5844,"Chopzy#2831 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2832,C:\Users\Tynan\Documents\layer.bot\nfts\#2832,#2832,1317645,B44CBB32,b5c31fd24dc64d30,Glow,95957a5e6a782938,0.0112,Tee,acd33dc219e49b34,0.0257,Smiley,e4869b396d662693,0.013,Lids,e131949ececf6990,0.0478,Average,ed6c92926d6c9293,0.5773,3235.582838220133,0.005,OEM,5844,"Chopzy#2832 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2833,C:\Users\Tynan\Documents\layer.bot\nfts\#2833,#2833,1384289,11789381,b4c33fd32dc64c30,Flower Fun,8dd791e1b7701ce0,0.0111,Tee,acd33dc219e49b34,0.0257,Smiley,e4c69b396c666683,0.0513,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,811.5143044461921,0.005,OEM,5844,"Chopzy#2833 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2834,C:\Users\Tynan\Documents\layer.bot\nfts\#2834,#2834,1157080,71B97BE9,92964d2d733e6626,Glow,94926b4f661c3a73,0.0356,Shirt,b7c03dc24db22fd0,0.0233,Tongue,e5929a6d66307167,0.013,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,19019.109699529647,0.005,OEM,5844,"Chopzy#2834 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2835,C:\Users\Tynan\Documents\layer.bot\nfts\#2835,#2835,1374386,B6B8C53B,b4ca0fd939626c36,Glow,95957a5e6a5a2a68,0.0108,Tee,afc03f2798e22d98,0.019,Big Grin,e5d69a4d653430d3,0.0055,Striped,b632c1c9c91ececc,0.0248,Average,ed6c92926d6c9293,0.5773,1175872.7247403676,0.005,OEM,5844,"Chopzy#2835 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2836,C:\Users\Tynan\Documents\layer.bot\nfts\#2836,#2836,919049,DE7B9017,b4c31fd22dc66d30,Solid,89ad07a50dc537cb,0.0136,Tee,add23dc219e68b34,0.0223,Smiley,e4c69b396c666683,0.0513,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,662.3388808347598,0.005,OEM,5844,"Chopzy#2836 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2837,C:\Users\Tynan\Documents\layer.bot\nfts\#2837,#2837,1578600,5B690D12,b3c21bcc6de31c32,Glow,95957a5e6a5a2968,0.0106,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4939b6d653031d3,0.0063,Painted,b03030cfcfcbcb31,0.0072,Flames,ed6c92926d6d9292,0.0884,679912.2715179289,0.005,OEM,5844,"Chopzy#2837 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2838,C:\Users\Tynan\Documents\layer.bot\nfts\#2838,#2838,1718340,C305034B,90be4f4d61337127,Curlies,95d53a24613a6db9,0.0102,Shirt,b7c83dc249b22fd0,0.0217,Bummed,a4c79b6d643231c7,0.0053,Painted,b232c1c9c93ececc,0.0345,Flames,cc44b3a94c56b3ab,0.0144,197341.4164377506,0.005,OEM,5844,"Chopzy#2838 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2839,C:\Users\Tynan\Documents\layer.bot\nfts\#2839,#2839,993888,9F719FA3,b3c09fcc1fc20df0,Solid,8800220088002200,0.0817,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4869b39613626cf,0.007,Lids,e131949ececb6992,0.0136,Average,ed6c92926d6c9293,0.5773,584.2558109381849,0.005,OEM,5844,"Chopzy#2839 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2840,C:\Users\Tynan\Documents\layer.bot\nfts\#2840,#2840,1833027,A7C205E7,8ce1b36993668d69,Curlies,e5eb8b9f64a01989,0.0116,Shirt,b7c83de29d620fc0,0.0211,Smiley,e4c69b396d666483,0.0177,Tin,b03030c6cfcfcbc9,0.1923,Flames,cc44b3a94c56b3ab,0.0144,31131.513459772115,0.005,OEM,5844,"Chopzy#2840 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2841,C:\Users\Tynan\Documents\layer.bot\nfts\#2841,#2841,1684827,AD145E91,909e4f8d78366437,Glow,95947a5e6a5a296a,0.0114,Shirt,b7c83dc24db00ff0,0.0158,Smiley,e4c69b396c666683,0.0513,Painted,b632c1c1c93ececc,0.1098,Large,ea6a95916a6e9591,0.0327,1546279.3957717563,0.005,OEM,5844,"Chopzy#2841 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2842,C:\Users\Tynan\Documents\layer.bot\nfts\#2842,#2842,2213702,74944F50,b4dc4bc1493e3c66,Curlies,95d56ace290a6f0b,0.0225,Tin,bdc23fe4c22dd248,0.218,Widget,bce09f71e01e608f,0.006,Beanie,bc34c3c3983cc3d3,0.0413,Average,ed6c92926d6c9293,0.5773,8550.851793122749,0.005,OEM,5844,"Chopzy#2842 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
2843,C:\Users\Tynan\Documents\layer.bot\nfts\#2843,#2843,1628068,2CF5DCF0,b5c81fc639326966,Glow,95957a5e6a5a2968,0.0106,Tin,bdc23fe4c22dd248,0.218,Widget,bce09f61603ce28f,0.01,Painted,b632c1c1c93ececc,0.1098,Widget,ed6d9292266c9999,0.0148,266301.48339470493,0.005,OEM,5844,"Chopzy#2843 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
