NFT No,File Path,Name,Size (KB),CRC Value,NFT ID,Containment Field,Containment Field ID,Containment Field %,Heart Humidor,Heart Humidor ID,Heart Humidor %,Brain Bucket,Brain Bucket ID,Brain Bucket %,Exhaust Spout,Exhaust Spout ID,Exhaust Spout %,Aroma Nozzle,Aroma Nozzle ID,Aroma Nozzle %,Rarity Score,Listing Price,Rarity Type,Rarity Counts,Description,Listed on OpenSea?,Contract Address,token_id
264,C:\Users\twintersx\Documents\layer.bot\finals\#264.PNG,#264,855264,7CD606FA,b3b98e1cc966cc34,Solid,89ad07a50dc537cb,0.0136,Tee,bfc00f34c32dd24b,0.0253,Big Grin,e4c69a39612666cf,0.0077,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,662.3388808347598,0.005,OEM,1515,"#264 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1033,C:\Users\twintersx\Documents\layer.bot\finals\#1033.PNG,#1033,1431534,B3D90B64,c48d396f328ed067,Glow,d0922f6dbe103973,0.0119,Tee,bfc02db6c02df20b,0.005,Say Aaah,e48e9b61679c6661,0.0124,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,756.9587209540111,0.005,OEM,1515,"#1033 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
802,C:\Users\twintersx\Documents\layer.bot\finals\#802.PNG,#802,1293130,AB6E062A,e6c41bc139cc1f63,Glow,d892676d9e903173,0.0116,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e4ce9b31664c6663,0.0073,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,6238.520687110824,0.005,OEM,1515,"#802 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
670,C:\Users\twintersx\Documents\layer.bot\finals\#670.PNG,#670,2330504,41E955E8,c1ed1bd096c69e31,Curlies,95d53a24613a6db9,0.0102,Tin,bdc23fe4c22dd248,0.218,Cancer Stick,e4c69b3965663493,0.0177,Poppies,f9694c86969696b2,0.0109,Average,ed6c92926d6c9293,0.5773,71468.60072638346,0.005,OEM,1515,"#670 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
1547,C:\Users\twintersx\Documents\layer.bot\finals\#1547.PNG,#1547,1674119,9884E529,b09c4be11bcc3c73,Glow,94906b4f669c7873,0.0133,Tin,bdc23fe4c22dd248,0.218,Tongue,e49e9a619b8666a3,0.0041,Beanie,bc34c3c3983cc3d3,0.0413,Bent,ec64929b6d64929b,0.005,407368977.2742331,0.01,Luxury,147,"#1547 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
1139,C:\Users\twintersx\Documents\layer.bot\finals\#1139.PNG,#1139,1295795,84ABB1A3,b0de0fc839b20f66,Curlies,fc7788e0199aad0b,0.0109,Tee,bfc02f34c22df219,0.0039,Cancer Stick,b461db9ac3cc3c61,0.003,Tilted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,1447.3367994097111,0.005,OEM,1515,"#1139 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
410,C:\Users\twintersx\Documents\layer.bot\finals\#410.PNG,#410,982301,2E1D1A77,996633cc9e72196c,Solid,8800220088002200,0.0817,Tin,bdc23fe4c22dd248,0.218,Bummed,e4c69b396d3232cc,0.0053,Lids,e1618e9e9e963169,0.0142,Average,ed6c92926d6c9293,0.5773,559.5689456872757,0.005,OEM,1515,"#410 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1487,C:\Users\twintersx\Documents\layer.bot\finals\#1487.PNG,#1487,1507458,E3069030,97375a6833272476,Glow,94926b4f661c3a73,0.0356,Gold,ad00ff24837d836d,0.092,Tongue,e4969b69262663cd,0.0044,Blue,b03030cecfcfcb89,0.0658,Sneeze,ec6c93926c6c9393,0.0239,44125100.101778485,0.005,OEM,1515,"#1487 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1158,C:\Users\twintersx\Documents\layer.bot\finals\#1158.PNG,#1158,1118933,816A1F18,94273b8cce676931,Glow,94906b4f661c7a73,0.0141,Shirt,b7c03dc24db22fd0,0.0233,Bummed,e4cc9bb3646c6586,0.007,Lids,e9698e9696963349,0.0163,Average,ed6c92926d6c9293,0.5773,323471.33760735084,0.005,OEM,1515,"#1158 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1190,C:\Users\twintersx\Documents\layer.bot\finals\#1190.PNG,#1190,1128950,97F48E5F,a2984ecc39b2cf66,Stripz,826da05d862ffa2b,0.013,Tee,bfc02f34c22df219,0.0039,Big Grin,e5869a69653c66c3,0.0059,Tilted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,1213.5362395050656,0.005,OEM,1515,"#1190 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
390,C:\Users\twintersx\Documents\layer.bot\finals\#390.PNG,#390,1337246,8D562024,94c63bd86de66c30,Glow,94906bcf669c3a72,0.0094,Shirt,b7c03dc20db26fd0,0.0139,Bummed,e4c69b396c2626cd,0.0297,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,68940.82947614216,0.005,OEM,1515,"#390 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
194,C:\Users\twintersx\Documents\layer.bot\finals\#194.PNG,#194,992190,B0C6F5C9,c83cb339d22ec669,Solid,8800220088002200,0.0817,Shirt,afd02f36c22dd249,0.0197,Cancer Stick,e4c69b3965663493,0.0177,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,9.007808779352732,0.005,OEM,1515,"#194 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
1559,C:\Users\twintersx\Documents\layer.bot\finals\#1559.PNG,#1559,1196569,C1982724,a4c23bd32fe2cc31,Stripz,a87da2afe606846b,0.0106,Shirt,b7c83dc24db00ff0,0.0158,Big Grin,e4ce9b13676c24c3,0.0039,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,13790867.917413378,0.005,OEM,1515,"#1559 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1451,C:\Users\twintersx\Documents\layer.bot\finals\#1451.PNG,#1451,1208620,8D967B7F,86cf4b39310ee627,Glow,94926b4f661c3a73,0.0356,Tee,bfc02f34c22df20b,0.0234,Say Aaah,e4ce9b318bcc6433,0.0031,Striped,b632c1c9c91ececc,0.0248,Average,ed6c92926d6c9293,0.5773,27047006.939827785,0.005,OEM,1515,"#1451 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1448,C:\Users\twintersx\Documents\layer.bot\finals\#1448.PNG,#1448,1025339,883FB472,9ccf613192ce6c63,Solid,cc993366cc993366,0.0112,Tee,bfc02db4c02df04f,0.0136,Tongue,e48e9a319bc66633,0.0056,Tin,b03030c6cfcfcbc9,0.1923,Bent,ed2692d96c2693c9,0.0078,781593888.8055723,0.01,Luxury,147,"#1448 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
385,C:\Users\twintersx\Documents\layer.bot\finals\#385.PNG,#385,1947619,A49084BD,b0ce0fcd39c22d66,Curlies,95c56ac6298b6f0b,0.0257,Tee,bfc02db4c02df04f,0.0136,Big Grin,e4ce9b31656c6493,0.0137,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,1159.9978759974892,0.005,OEM,1515,"#385 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1503,C:\Users\twintersx\Documents\layer.bot\finals\#1503.PNG,#1503,1487147,C19FE6F,b1c21be49bce2d32,Glow,95957ade6a5a2928,0.0094,Blue,ad04fb24937c836d,0.0936,Tongue,e49e9b3197c46433,0.0037,Lids,e1618e9e9e963169,0.0142,Average,ed6c92926d6c9293,0.5773,37471810.03420342,0.005,OEM,1515,"#1503 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
772,C:\Users\twintersx\Documents\layer.bot\finals\#772.PNG,#772,1484189,1F3263CA,a0c23fd24dce4d33,Stripz,826da05d862ffa2b,0.013,Shirt,b7c03dc20db26fd0,0.0139,Widget,b4c09f71e31e6037,0.0063,Lids,e131949ececb6992,0.0136,Average,ed6c92926d6c9293,0.5773,704857.5915026249,0.005,OEM,1515,"#772 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
78,C:\Users\twintersx\Documents\layer.bot\finals\#78.PNG,#78,1041644,CFAECB2F,94cc3be13d660c73,Glow,95946a6a6f6a7a22,0.0109,Tin,bdc23fe4c22dd248,0.218,Striped,e4c69b396d2466c3,0.0127,Tin,b03030c6cfcfcbc9,0.1923,Painted,ed6c92926d6d9292,0.0884,24756.284170971547,0.005,OEM,1515,"#78 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1123,C:\Users\twintersx\Documents\layer.bot\finals\#1123.PNG,#1123,2525439,C62A7C38,8e3ce30dda388d63,Sky,a01af126ce788df3,0.0109,Tee,bfc02f34c22dd21b,0.0063,Big Grin,e4c69a39656466d3,0.003,Beanie,bc34c3c3983cc3d3,0.0413,Flames,c656b1a94e56b1a9,0.0041,541800.7397747299,0.005,OEM,1515,"#1123 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1304,C:\Users\twintersx\Documents\layer.bot\finals\#1304.PNG,#1304,1073799,24FAB660,b4c31fd32dc62cb0,Stripez,aaef10c1cc7dcc26,0.0139,Tee,bdc22db2c92f32c8,0.0075,Big Grin,e4ce9b316564649b,0.0287,Blue,b03030cecfcfcb89,0.0658,Average,ed6c92926d6c9293,0.5773,252520.40968118355,0.005,OEM,1515,"#1304 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
185,C:\Users\twintersx\Documents\layer.bot\finals\#185.PNG,#185,1086656,D55E70EF,a0f31b98cecc4d33,Glow,bafa449256ad45b1,0.0102,Shirt,b7c83dc24db00ff0,0.0158,Say Aaah,e4ce9b31664c6633,0.005,Lids,e131949ececf6990,0.0478,Average,ed6c92926d6c9293,0.5773,224860.55961817747,0.005,OEM,1515,"#185 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1455,C:\Users\twintersx\Documents\layer.bot\finals\#1455.PNG,#1455,1143244,4326B3A5,cc3c9331e6ce9833,Stripez,8aeb93998b3d8c23,0.0136,Tee,bfc02f30c82fb0cb,0.0072,Say Aaah,e4ce9b31c7446633,0.0039,Painted,b03030c6cfcfcb99,0.045,Average,ed6c92926d6c9293,0.5773,100797536.23340005,0.005,Luxury,147,"#1455 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
739,C:\Users\twintersx\Documents\layer.bot\finals\#739.PNG,#739,1391131,A69DCC0,f1c01b9c4cce3db1,Glow,95957a5e6a5a2a68,0.0108,Tin,bdc23fe4c22dd248,0.218,Smiley,e4c69b396c666683,0.0513,Lids,e131909ececf6991,0.0123,Flames,ec4493bb6c4492bb,0.0077,4484602.082871644,0.005,OEM,1515,"#739 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1457,C:\Users\twintersx\Documents\layer.bot\finals\#1457.PNG,#1457,1450246,19B189D1,a4830f9939f2ccf2,Curlies,94d46966a319b9b9,0.0112,Shirt,b7c83dc24db00ff0,0.0158,Big Grin,e5d69a4d653430d3,0.0055,Tilted,b633c1c1c83ececc,0.0122,Average,ed6c92926d6c9293,0.5773,145881699.01990452,0.005,Luxury,147,"#1457 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
854,C:\Users\twintersx\Documents\layer.bot\finals\#854.PNG,#854,1550872,566AF1B9,b1c71bd26d866d30,Glow,c59e3a682b652d74,0.012,Shirt,b7c83dc20db22fd0,0.0042,Vape,a49b9b61c1263b3d,0.0066,Red,b03030c6cfcfcb99,0.045,Sneeze,ec6c93926c6c9393,0.0239,77483.34108166743,0.005,OEM,1515,"#854 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
20,C:\Users\twintersx\Documents\layer.bot\finals\#20.PNG,#20,1488217,E6C5CB0E,b5c31fd32dc64c30,Flower Fun,8dd791e1b7701ce0,0.0111,Shirt,b7c83dc24db00ff0,0.0158,Big Grin,e4ce9b31656c64c3,0.0067,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,51361.66483836658,0.005,OEM,1515,"#20 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
98,C:\Users\twintersx\Documents\layer.bot\finals\#98.PNG,#98,1615675,A9BE8F73,a5c83bf016c69e33,Glow,94906b4f661c7a73,0.0141,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e4ce9b31664c6663,0.0073,Poppies,f9694c86969696b2,0.0109,Painted,ed6c92926d6d9292,0.0884,337633.5777360162,0.005,OEM,1515,"#98 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1493,C:\Users\twintersx\Documents\layer.bot\finals\#1493.PNG,#1493,961843,BE871885,90341bcf6d649973,Glow,95946a6a6a286f6d,0.0106,Blue,ad04fb24937c836d,0.0936,Big Grin,e4c69b19656476c3,0.0041,Painted,b232c1c1c93ececd,0.0134,Average,ed6c92926d6c9293,0.5773,31778110.68756353,0.005,OEM,1515,"#1493 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
211,C:\Users\twintersx\Documents\layer.bot\finals\#211.PNG,#211,1688163,3E4D8DDA,b6c61bc139c62e66,Curlies,ebaa56199ce64646,0.0127,Tin,bdc23fe4c22dd248,0.218,Tongue,e49e9b6986266633,0.013,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,5698.176375628785,0.005,OEM,1515,"#211 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1417,C:\Users\twintersx\Documents\layer.bot\finals\#1417.PNG,#1417,1000206,E50AA0DD,90cc1be53bc43973,Glow,95946a6a6f6a7a22,0.0109,Tattoo,bdc23fe4c22d9249,0.0142,Say Aaah,e4ce9b31c7446633,0.0039,Painted,b232c1c9c93ececc,0.0345,Nozzle Port,e626999966669999,0.0411,1168314142.0134857,0.01,Luxury,147,"#1417 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
229,C:\Users\twintersx\Documents\layer.bot\finals\#229.PNG,#229,1793778,CEA1D676,c1993b9c26c6ce65,Glow,c2872fab353d3434,0.0127,Tee,bfc02fb0c32db249,0.0158,Striped,e4c69b39656466c3,0.0143,Flowers,f979309486cecd49,0.0108,Average,ed6c92926d6c9293,0.5773,799307.4835771262,0.005,OEM,1515,"#229 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
566,C:\Users\twintersx\Documents\layer.bot\finals\#566.PNG,#566,1590308,C3BF75EC,e1d93d901cc64cf3,Stripez,8aed88efc017c566,0.0123,Tee,bdc22db2c92d32c3,0.0407,Tongue,e49e9b7186646633,0.0187,Flowers,f979309486cecd49,0.0108,Average,ed6c92926d6c9293,0.5773,13039.759321511068,0.005,OEM,1515,"#566 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
859,C:\Users\twintersx\Documents\layer.bot\finals\#859.PNG,#859,961418,69C3F093,84cb5b393c2766a6,Glow,94906bcf669c3a72,0.0094,Tee,bdc22d32cb2d32c3,0.0079,Big Teeth,e49e9b61cc3264cd,0.0039,Painted,b632c1c9c91ececc,0.0248,Average,ed6c92926d6c9293,0.5773,7430.514877614664,0.005,OEM,1515,"#859 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
726,C:\Users\twintersx\Documents\layer.bot\finals\#726.PNG,#726,935073,F5DC4E95,cc663359988ecc6d,Solid,8800220088002200,0.0817,Stellar,bdc23dc2833cc33c,0.0217,Bummed,e4ce9b396c2620cf,0.013,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,1.7322016282695305,0.005,OEM,1515,"#726 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
594,C:\Users\twintersx\Documents\layer.bot\finals\#594.PNG,#594,1534042,638B0987,e6891b39636e8c33,Glow,95957ade6a4a2968,0.0239,Tee,bfc02f30c22db2cb,0.0148,Say Aaah,e48e9b31672c6663,0.0083,Tin,b03030c6cfcfcbc9,0.1923,Shades,e3669c9863679c98,0.0127,1157596.9623022107,0.005,OEM,1515,"#594 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
102,C:\Users\twintersx\Documents\layer.bot\finals\#102.PNG,#102,1581123,B96E3818,b3c21fc03dc63c72,Glow,95957a5e6a782938,0.0112,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b31656c6493,0.0137,Painted,b03030cecfcfcb89,0.0658,Average,ed6c92926d6c9293,0.5773,10781.967852745487,0.005,OEM,1515,"#102 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1603,C:\Users\twintersx\Documents\layer.bot\finals\#1603.PNG,#1603,1828200,1B113426,eecc1bd03c741963,Curlies,ebaa56199ce64646,0.0127,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4ce9b13676c24c3,0.0039,Beanie,bc34c3c31c3cc3d3,0.0138,Nozzle Port,e626999966669999,0.0411,163288000.16330212,0.005,Luxury,147,"#1603 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
115,C:\Users\twintersx\Documents\layer.bot\finals\#115.PNG,#115,1493591,6AB168D8,b09c0fc569e33cf0,Glow,95957a5e6a782938,0.0112,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4c69a39612666cf,0.0077,Soop,ba3ac1c1c13ececc,0.013,Average,ed6c92926d6c9293,0.5773,54573.34497774254,0.005,OEM,1515,"#115 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1165,C:\Users\twintersx\Documents\layer.bot\finals\#1165.PNG,#1165,1050815,F59DCC75,bcb067c3cd9c1c64,Solid,8800220088002200,0.0161,Tee,bfc02fb0ca2df209,0.0161,Big Grin,e4869b79313466e3,0.0035,Beanie,bc34c3c39a3cc3c3,0.0112,Average,ed6c92926d6c9293,0.5773,154.66085966692236,0.005,OEM,1515,"#1165 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
744,C:\Users\twintersx\Documents\layer.bot\finals\#744.PNG,#744,1583260,E6FFA5BD,e4cb1bb16dcc2c32,Curlies,95c56ac6298b6f0b,0.0257,Tee,bfc02f34c22df20b,0.0234,Say Aaah,e4ce9b3166646633,0.0057,Tin,b03030c6cfcfcbc9,0.1923,Painted,ed6c92926d6d9292,0.0884,2513.92660030182,0.005,OEM,1515,"#744 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1130,C:\Users\twintersx\Documents\layer.bot\finals\#1130.PNG,#1130,1332748,53C2DC22,a466379399ca4dd2,Flower Fun,8dd791e1b7701ce0,0.0111,Shirt,b7c03dc24db22fd0,0.0233,Smiley,e5ce9a33652c64c3,0.0176,Umbrella,f77f8c889b73a080,0.0147,Average,ed6c92926d6c9293,0.5773,455619.4001489088,0.005,OEM,1515,"#1130 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1154,C:\Users\twintersx\Documents\layer.bot\finals\#1154.PNG,#1154,891229,EF81BB11,cd3263c88ecccf61,Solid,cc993366cc993366,0.0112,Tee,bfd02fb0c22db249,0.0035,Widget,bde09e61e11ee017,0.0028,Lids,e131949ececf6990,0.0478,Average,ed6c92926d6c9293,0.5773,3235.582838220133,0.005,OEM,1515,"#1154 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
454,C:\Users\twintersx\Documents\layer.bot\finals\#454.PNG,#454,2242975,DDC25D93,b1c91b949cc6cd66,Curlies,95c56ac6298b6f0b,0.0257,Tin,bdc23fe4c22dd248,0.218,Widget,bcc09f71e01e609f,0.011,Flowers,f979309486cecd49,0.0108,Widget,e9699296266c9b99,0.0183,23209.653730534064,0.005,OEM,1515,"#454 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
596,C:\Users\twintersx\Documents\layer.bot\finals\#596.PNG,#596,1033171,6047F0DF,b4cc33c13fe60d61,Solid,8800220088002200,0.0817,Tin,bdc23fe4c22dd248,0.218,Widget,e4c69b396c2666c3,0.0107,Tin,b03030c6cfcfcbc9,0.1923,Large,ea6a95916a6e9591,0.0327,729.4851735712949,0.005,OEM,1515,"#596 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
917,C:\Users\twintersx\Documents\layer.bot\finals\#917.PNG,#917,1077161,81A425E9,f1c29f824dc63cb2,Solid,89ad07a50dc537cb,0.0136,Red,ad04fb2480ff827d,0.0845,Happy,e49e9b6138b664c9,0.0082,Red,b03030c6cfcfcb99,0.045,Magnum,ee6491916e6cb591,0.0066,247573.77698554174,0.005,OEM,1515,"#917 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
380,C:\Users\twintersx\Documents\layer.bot\finals\#380.PNG,#380,1034199,16038397,8cc4b3d999e68c65,Glow,8084bf07c5f79587,0.0128,Tin,bdc23fe4c22dd248,0.218,Smiley,e4c69b396c666683,0.0513,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,620.7717991218213,0.005,OEM,1515,"#380 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
717,C:\Users\twintersx\Documents\layer.bot\finals\#717.PNG,#717,1689521,2E699C02,a49a4f9169926db6,Curlies,95c52ac6298f6f0b,0.0127,Tee,bdd26db2c90d72c0,0.0203,Big Grin,e4ce9b31656c6493,0.0137,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,1242.202449887075,0.005,OEM,1515,"#717 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1147,C:\Users\twintersx\Documents\layer.bot\finals\#1147.PNG,#1147,1109510,632DCE77,a8ec0fb193669966,Glow,bafa449256ad45b1,0.0102,Gold,ad00ff24837d836d,0.092,Cancer Stick,b460db9bc3cc3c61,0.0035,Lids,e0649c9e9bcb6386,0.0136,Average,ed6c92926d6c9293,0.5773,135728.651731164,0.005,OEM,1515,"#1147 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
1368,C:\Users\twintersx\Documents\layer.bot\finals\#1368.PNG,#1368,1847210,68133F17,e3c21f942de66863,Glow,95957ade6a4a2968,0.0239,Blue,ad04fb24937c836d,0.0936,Smiley,e4ce9b31646c6593,0.0456,Blue,b03030cecfcfcb89,0.0658,Widget,ea4a95656e936c4a,0.0033,6793.606010199975,0.005,OEM,1515,"#1368 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
500,C:\Users\twintersx\Documents\layer.bot\finals\#500.PNG,#500,1447990,D705D70C,b5c40fcc3b603d63,Curlies,94c568e6299bed0b,0.0213,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e4929b6d67303167,0.0063,Blank,8000000000000000,1,Shower,e49b9b64649b9a64,0.0119,18097.431503936372,0.005,OEM,1515,"#500 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
138,C:\Users\twintersx\Documents\layer.bot\finals\#138.PNG,#138,1239650,10E5B031,e13cc31ccacec933,Stripz,8a8b50eb5a579e61,0.0111,Tee,e79c6196c936d924,0.0193,Tongue,e49e9b7186646663,0.0107,Lids,e131949ececf6990,0.0478,Average,ed6c92926d6c9293,0.5773,3264.732233159053,0.005,OEM,1515,"#138 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1510,C:\Users\twintersx\Documents\layer.bot\finals\#1510.PNG,#1510,1740505,1F5A7301,903e4bc3c99c3c37,Glow,95947ade6a5a2968,0.0122,Shirt,b7c03dc24db22fd0,0.0233,Say Aaah,e4ce9b31c7446633,0.0039,Beanie,bc34c3c39a3cc3c3,0.0112,Average,ed6c92926d6c9293,0.5773,139508304.6641323,0.005,Luxury,147,"#1510 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
914,C:\Users\twintersx\Documents\layer.bot\finals\#914.PNG,#914,1438143,4CEAF93C,f4c63bd06cc66d30,Glow,d0922f6dbe303873,0.0123,Shirt,b7c83dc20db22fd0,0.0042,Bummed,a4ce9b316c9274cd,0.0068,Red,b03030c6cfcfcb99,0.045,Average,ed6c92926d6c9293,0.5773,3129.542237162657,0.005,OEM,1515,"#914 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1569,C:\Users\twintersx\Documents\layer.bot\finals\#1569.PNG,#1569,1438544,C5F0E6B9,8c9f736c842e4c6e,Solid,8800220088002200,0.0145,Tee,bfc02db4c02df04f,0.0136,Big Grin,e48e9b314d66668e,0.0036,Flowers,f979309486cecd49,0.0108,Flames,cc44b3a94c56b3ab,0.0144,9057416543.080029,0.05,Prototype,11,"#1569 is seen as PROTOTYPE in TinMania.
There exists only 11 PROTOTYPE Chopzies in the entire metaverse of TinMania.  
",no,,
1307,C:\Users\twintersx\Documents\layer.bot\finals\#1307.PNG,#1307,1071245,C671FF4D,96cc5b7131661d33,Glow,94906bcf669c3a72,0.0094,Blue,ad04fb24937c836d,0.0936,Big Grin,e4ce9b31666c6493,0.0119,Blank,8000000000000000,1,Nozzle Port,e626999966669999,0.0411,27653.778236166803,0.005,OEM,1515,"#1307 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
